speechdate,speechtext,speakerparty,speakerriding,speakername,speakergender
2018-10-16,"Mr. Speaker, I will be splitting my time today with the amazing member for Drummond.
I am happy to be here to speak to Bill C-65 and the amendments that the Senate has sent our way. Just as a reminder to those folks back home, this is an act to amend the Canada Labour Code, harassment and violence, the Parliamentary Employment and Staff Relations Act and the Budget Implementation Act. I want to take this opportunity as well to recognize and appreciate the member for Jonquière from our caucus who worked so hard on this and presented many important amendments.
This is a serious topic that we are talking about today: safety from violence and harassment in the workplace. We have heard too many stories that are shocking and upsetting for us to hear, and it really speaks to a culture in our country and in our workplaces that it is important that the federal government take some leadership on. I am happy to see some of those steps happening.
This past week that we spent in the ridings, I had a constituent come to me and share with me a rather horrific story of sexual abuse for some of her family members. She talked to me about the reality that, with the #MeToo movement and some of the movements that we are seeing, we have to make space to hear from women and children some of the most horrific and painful things. She talked to me about the role that she sees in all levels of government to create an environment of safety so that people feel they can come forward, and really ask the questions of ourselves, of our functions, of our legislation and of the places we work and what things are putting barriers, closing doors and not creating safe environments for people to come forward. Therefore, it is important that when we are in this place we have this conversation and we continue to look at those doors and make sure we are opening them so that people feel safe.
The Senate has sent us back some amendments, and it is important that we look at them closely. One of the concerns I have is that this bill would end the ability of local health and safety committees and representatives to continue to participate in the investigation process. It is important that we protect people who come forward and that we create a safe environment for them to come forward. One of the things that is so important about having the health and safety people participate in these activities is they are the folks who are looking at what we can do better in the workplace. They are the people who will put together and present ideas of different types of training. They are really the ones who will support moving forward to change the culture of the workplace. Therefore, it is unfortunate that one of the amendments is not really directing this to move forward. That is too bad.
When it comes to the case of this bill, health and safety committees set up the process and identify the training needs. That is important because we need to know what people need to learn more about. In this place, we have all had to take some more training to understand more functionally what harassment looks like and what violence looks like. That is a great step in the right direction. This encourages us all to be accountable in this place, in the role that we hold as members of Parliament, in the work that we do and the staff that we work with. It is important that we create an environment of support, one that is safe and where we can open up those opportunities for people to come forward when they have experiences that are not very good and are very hard to share. It remains a concern for me that these committees cannot be involved and they cannot come in and support some of the work with controlling some of those gaps.
It is important that we review some statistics. The Abacus Data publication on sexual harassment of women shows that it is widespread in the workplace. Some of the publication's stats are that 53% of Canadian women have experienced unwanted sexual pressure and just under 50% of Canadian women have experienced some form of sexual harassment in the workplace; that number explodes to 64% of women in the workplace between the ages of 30 and 44. Seventy-seven per cent of the women surveyed and 63% of the men surveyed said that individuals who engaged in harassment in the workplace often do not face consequences.
As we sit in this place and talk about this legislation, we have to remember that when people are brave and come forward, they are not getting the support that they deserve. They do not see the people who engage in that harassment actually being held to account. I want to make sure that all of us in the House recognize that people who do not come forward are often brave in their own way. They have seen it happen again and again where they do not get the support they desperately need to move forward and the people who are engaged in that process are not held to account.
It is important that we remember that according to the “What We Heard” report, 60% of respondents experienced some form of harassment in the workplace. Nearly half of those people experienced harassment by a person with authority over them. It can be very scary for an individual to come forward when a person in authority is doing this type of activity to him or her. The victim often has to support his or her family and has to think of the consequences of any action taken. At the federal level, it is important that we take this into consideration and that we make sure the policy is strong enough so that people feel safe to come forward.
We also read in this report that racialized women, queer women, those with lower wage positions and precariously employed people are the most likely to be harassed in the workplace. This is really about vulnerability. This is about looking at that vulnerability and how to address some of these issues. I think of my own experience with constituents from the LGBTQ2 community who talk to me about how hard it is in some workplaces in the riding that I represent to come out and be public about who they are. At the federal level we need to ensure that people feel included and that they are not in an unsafe environment.
I am the NDP seniors critic. How many seniors are going into care facilities where they experience homophobia again and often go back in the closet? We have to set a tone. We have to encourage people from all sectors to recognize this behaviour and to stop it whenever they can. We do not want our elderly loved ones who go into a care facility suddenly having to hide their identity. That is simply not what we are about in this place, I would hope.
One of the things that I am a little disappointed in is that amendment 5(a), from my understanding, will not be supported by the government. This is really about releasing the investigation report to the victim. It is important that some of the information be redacted but the victim absolutely deserves to look at the report, to understand what is coming from the report, the recommendations that are going out, so that he or she can take the next step in knowing that his or her workplace is going to be safe.
These are serious conversations but they are also very precarious conversations. I am glad that every five years this legislation will come back for review. 
We must always engage in a process where we create a safe environment for workers, where we have these meaningful discussions. We need to make sure that people are not shut down. We need to be leaders in this country. We need to see more people come forward.
There is a reason that the #MeToo movement is happening. It is definitely a time of hard battles, some of which are won and some of which are lost. We have to think about how we can create an environment where women, people from different communities, people with disabilities can actually feel included.
I remember not too long ago spending a day in a wheelchair. I met with a lovely woman in my riding. Karen has been in a wheelchair for many years. She talked to me about some of the discrimination that she faces and how hard it can sometimes be for this population to find meaningful work, because people do not support them and how they deal with that type of harassment.
It is important that we include people. It is important that we have legislation like this that really outlines what that looks like. We must always be accountable.",New Democratic Party,North Island—Powell River,Rachel Blaney,Female
2018-10-16,"Mr. Speaker, as we look at the movements that are happening across the world where women are coming forward and talking about their history, I think we really have to look at the reality that sometimes non-productive and very inappropriate behaviour has been normalized. It is important that we have that conversation.
At the end of the day, when we look at these reports, we redact information. However, the victims definitely need to see that steps are going to be taken. We cannot just promise that there is a good report and hopefully things will get better for them. We have to look at it as something these people have to believe in because when they are victimized, they have to put their trust in the process. That needs to absolutely work. It needs to create an environment where the people who are the perpetrators are actually seeing that behaviour change in a meaningful way or they are removed from that space. This is really important. It really speaks to a lot of men saying that they do not know how to act anymore with the #MeToo movement, but that is okay, because women have been really uncomfortable with a lot of behaviour for a long time. It is absolutely appropriate for people to reflect on what they are doing, have a meaningful internal discussion with themselves and absolutely change some of that.",New Democratic Party,North Island—Powell River,Rachel Blaney,Female
2018-10-16,"Mr. Speaker, first of all I think it is really important for us all to remember that this process should be very complex. It should be one that is focused on the victim. We absolutely have to listen to the people who have come forward, look at the process that has unfolded for them and make it as robust as we can. Let us continue to look at those processes, but at the same time, let us not forget that these are some of the folks who actually make sure that this is a workplace environment that needs to be changed. They address the training. They look at building a safer environment. It is important that we find a way to absolutely honour the victim but look at the work and how it is laid out. We need to see change in these workplaces. These are drivers of change, so let us use them as much as we possibly can.",New Democratic Party,North Island—Powell River,Rachel Blaney,Female
2018-10-16,"Mr. Speaker, I would like to congratulate my colleague from North Island—Powell River for her excellent speech. She gave a really good speech and delivered it with passion. She also gave many examples of what she and her constituents experience.
It is extremely important to point out that the context for this speech is Bill C-65. The bill would amend the Canada Labour Code with respect to harassment and violence, the Parliamentary Employment and Staff Relations Act and the Budget Implementation Act, 2017, No. 1.
Bill C-65 is a very important bill. As my colleague mentioned, the member for Jonquière worked very hard on this bill in committee. She proposed 17 amendments and three of them were accepted. This means that not only were the amendments warranted, but she managed to persuade our Liberal and Conservative colleagues of their merit. Naturally, that is very important.
For the record, the NDP has always fought to give workers better protection.
This bill sets out a clear, standardized procedure to help workers and employers address allegations of bullying, harassment and sexual harassment. Strict rules will be put in place to protect the privacy of victims of harassment or violence, which is good news. The bill will harmonize separate labour standards related to sexual harassment and violence. The two existing standards will be amalgamated to create a single standard.
Part 1 of the bill amends the Canada Labour Code to include sexual harassment and sexual violence. Some of my colleagues pointed out that psychological harassment could have been included as well. This bill covers harassment in general, but it does not get into a lot of detail about psychological harassment. That would have been an improvement to the bill. Part 2 amends part III of the Parliamentary Employment and Staff Relations Act with respect to the application of part II of the Canada Labour Code to parliamentary employers and employees. Basically, it deals with labour relations in Parliament.
Violence and sexual, physical, psychological or emotional harassment in the workplace are neither tolerable nor acceptable. That is why it is extremely important to advance this bill. However, it is important to point out that the bill does have a small flaw that must be corrected: it excludes joint health and safety committees from the investigation process, to the dismay of unions. The joint health and safety committees should continue to operate. 
It is vital that they continue participating in the investigative process, as was previously the case. There are three types of joint committees that can be set up depending on the size of the business. It could be a health and safety policy committee, a local health and safety committee, or a committee with just one health and safety representative. These committees are being excluded from specific aspects of the investigative process. Under Bill C-65, the committees would no longer be able to conduct investigations of harassment or violence, or to receive complaints. The unions criticized the change because this worked in the past. We could improve the bill by keeping the unions involved. 
There are a number of reasons why unions absolutely want to continue to participate in the investigative process. First, they have the expertise. They have extensive experience on joint committees that investigate harassment and violence. Therefore, it is deplorable that they are being sidelined.
Second is that the joint committees allow for an extreme diversity of investigators that is not found anywhere else. They make it possible to achieve the ideal representation, whether we are talking about sexual, ethnic or other minorities.
These committees exist. They have expertise and experience. They are legitimate and recognized. That is why unions are disappointed that these committees are being excluded from some stages of the investigation process.
Bill C-65 is essentially a procedural bill that establishes an investigative process. It is therefore very important. We know that low-income workers and those in precarious jobs, as well as racialized and queer women, are more likely to be harassed or experience violence at work. Once the bill is passed, it will apply to all federally regulated workplaces. That is good news.
However, some questions remain unanswered, so let us hope that the Liberal government answers those questions quickly. For example, will the bill be accompanied by the necessary human resources and training? When a bill is passed, the government must be sure that it can be implemented. In this case, that will take staff and training.
Will unionized workers have the right to union representation throughout the complaint resolution process? Many people are concerned about that. They need to have all the necessary information.
I am very proud of the work of the hon. member for Jonquière, who proposed 17 amendments in committee, three of which were passed. This shows that the NDP does an excellent job. Allow me to digress. Yesterday evening, I was very proud of the work of the NDP in getting a motion adopted to hold an emergency debate on the alarming IPCC report. In light of the report, the government cannot just go to Paris and say that Canada is back and then settle for keeping the Conservatives' same terrible targets. These targets do not enable us to do our fair share of the work to hold global warming at 1.5 degrees, as required.
It is also necessary to make investments in the right places. We have to stop the subsidies to the oil and gas industries, which account for nearly $2 billion in spending. Instead, we could invest that money in energy transition. To make matters worse, the government bought an old pipeline. That is terrible. It shows that the government is not serious about this. That is why I am proud that the NDP requested this emergency debate and the request was granted. Last night's debate, which lasted several hours, gave us the opportunity to stress the importance of acting quickly to limit global warming to 1.5 degrees.
In closing, we will support Bill C-65, which seeks to amend the Canada Labour Code. We are pleased with the improvements that were made. Some questions remain unanswered, but the work in committee helped clarify many things. Again, I congratulate the hon. member for Jonquière, who proposed 17 amendments, three of which were adopted.",New Democratic Party,Drummond,François Choquette,Male
2018-10-16,"Mr. Speaker, I thank my colleague for his clarifications regarding the budget allocated to properly support the bill's amendments to the Canada Labour Code regarding harassment and violence.
As my colleague mentioned, implementing these measures and the subsequent regulations is crucial, as is allocating the necessary financial and human resources, particularly with respect to training, in order to continue monitoring and improving working conditions.
Unfortunately, workplace harassment and violence, whether psychological or sexual, still exist today and it must stop. We must do everything we can to put an end to this abuse. I therefore support my colleague's comments.",New Democratic Party,Drummond,François Choquette,Male
2018-10-16,"Mr. Speaker, while the government has been commended on moving forward with stronger laws for the protection of workers in federal areas of employment, one of the issues that has been raised is that a good number of the workers are covered by collective agreements and others are not.
Could my colleague speak to whether he thinks that may be an issue, or does he have any experience with whether the rights under both may interfere with each other or is it important that the federal legislation also take that into account and figure out a way to resolve any overlaps or differences in those two processes?",New Democratic Party,Edmonton Strathcona,Linda Duncan,Female
2018-10-16,"Mr. Speaker, that is an excellent and important question. As I have already mentioned, unions and some health and safety committees were excluded from certain steps under this bill. They were frustrated by that.
Much like my colleague, I am wondering how this bill will interact with certain collective agreement provisions, such as those relating to third party arbitration. We need to have that discussion when drafting regulations. We need to make sure that this will not undermine what is already in place and is working well. This reflection will be important. We do not yet know how we are going to sort out these two things.",New Democratic Party,Drummond,François Choquette,Male
2018-10-16,"Mr. Speaker, the hon member always gives a thoughtful speech and always extends kindnesses to other members in this place who contribute to the work of the government. I also wish to commend him and the members of the committee who did the review of this policy. Based on what the member has shared with us, I think that Canada is showing that we can conduct ourselves in these kinds of reviews perhaps better than what we have seen south of the border.
I would like to raise with the member the same question that I put to one of his colleagues. I had the opportunity in the 1980s and 1990s to work with the federal governments of the day on enforcement compliance policies, particularly in the area of environmental law and agriculture. I learned from those experiences, as well as when I worked in the Yukon and overseas, that an important thing when bringing forward legislation is to also think about how to ensure compliance with the legislation. I understand there will be a review after five years. 
I wonder if the member could speak to two concerns I have. I am less concerned with the behaviour in the House of Commons because there is great interest in protecting our civil service at the federal level. What I am deeply concerned about are the federally regulated entities. Of course, the federal government owns the pipeline so that entity presumably will be bound by these conditions as well.
Could the member speak to whether he thinks it is a good idea to be collecting some data or information so that we have an evidence-based decision on that five-year review and to use that information toward potentially tabling an enforcement and compliance policy for how we will actually deliver on the undertakings in this legislation?",New Democratic Party,Edmonton Strathcona,Linda Duncan,Female
2018-10-16,"Madam Speaker, one of the things I heard in the member's speech and that I talked about as well is how we can make the way safe for people who are facing these kinds of harassment to come through the doors and talk to people. That is really important. I recognize what the other member said about making sure there is training in place and making sure a process is in place.
Could the member tell the House what those steps would look like for the people who work in MPs' offices?",New Democratic Party,North Island—Powell River,Rachel Blaney,Female
2018-10-16,"Madam Speaker, this is all very well and good, and we support these steps forward, but will there be any real money, any federal money, to support the work that will be needed to help workplaces train and support the staff who would be going through these processes?",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,Male
2018-10-16,"Madam Speaker, we heard some concerns about privacy today and I wonder if the member could comment on how Bill C-65 addresses those issues of privacy, how it would protect the anonymity of complainants in small workplaces or here on Parliament Hill.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,Male
2018-10-17,"Madam Speaker, I am glad that all of us here seem to support the bill. It is a step forward in the right direction in how we work and what the culture or environment is like both here in this place and across the country. 
The member talked a lot about incidents in the past. I wonder if she might have further comments about how things will change in the future for people who work in government here. I also have specific concerns about things like privacy. We live and work in a small bubble here. How might the privacy of complainants be protected in the future?",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,Male
2018-10-17,"Madam Speaker, I am pleased to be in the House with my hon. colleague today. 
I do want to acknowledge that the committee worked hard and the amendments that came forward from my colleague, the hon. member for Jonquière. Of course, not all of the amendments that were proposed were accepted, but I do want to acknowledge that there was an openness and willingness on the committee to make this bill better than what it was when it started at committee. Thus, I also want to congratulate the committee members.
I have one comment, in particular, about the fact that I have a connection with a local teamster union in my riding that has done a lot of work around mental health and had hoped to have mental health included in this document around psychological harassment and whatnot. I just wanted to make a point that when we do the five-year review, which I think is an excellent way to look at legislation, that we could once more entertain that addition as we know more once the bill is out and people are using it, and we know what works and what does not.",New Democratic Party,Saskatoon West,Sheri Benson,Female
2018-10-17,"Madam Speaker, I have raised this issue before in the House. We will be supporting the bill, and I do want to acknowledge the committee's work and acceptance of some excellent amendments from my colleague, the member of Parliament for Jonquière, around a number of areas. The bill is much better than it was before it came to committee. 
The Teamsters Canada Youth Committee has been working on an issue called “Make It Mandatory”, which speaks to mental health support and awareness in the workplace. Its representatives made a presentation to the committee and had hoped it would be their opportunity to open up the Labour Code and include mental health as one of the grounds protected under the act. I know it did not happen this time, but I would ask my hon. colleague this. Under the mandatory review of the act, would he support mandatory mental awareness and support for people in the workplace in Canada?",New Democratic Party,Saskatoon West,Sheri Benson,Female
2018-10-17,"Madam Speaker, we have talked a lot about Bill C-65 in the House over the past two days. This bill amends the Canada Labour Code in order to reduce violence, intimidation and sexual harassment.
We have talked a lot about this, but I would like to hear what my colleague thinks. What does he think about the fact that, despite the many amendments I proposed, the government did not want to keep the joint health and safety committees? The government did not want to give those who file a complaint the option of submitting it to a joint workplace health and safety committee. We heard the argument that it would undermine the confidentiality of the person filing the complaint, but actually the opposite is true. The members of these committees have a certain expertise in the organization and they know how to work with people.
I would like to know why the government rejected the amendments and why it took away the right of joint workplace health and safety committees to receive and investigate complaints.",New Democratic Party,Jonquière,Karine Trudel,Female
2018-10-17,"Madam Speaker, I would like to ask my colleague what she thinks about something.
The committee heard from Teamsters Canada, who made the important and vital suggestion to add just two words, “mental health”; that is one of my amendments.
We talked about this here in the House of Commons on several occasions as it pertains to various subjects, so it might have been a good idea to include those words, at the very least to raise awareness.
I would like my colleague to tell me why the government and Liberal members rejected the amendment to include the words “mental health” in the Canada Labour Code.",New Democratic Party,Jonquière,Karine Trudel,Female
2018-10-17,"Madam Speaker, I would like to know what my colleague thinks about the amendments that were proposed concerning the definition of harassment and violence in Bill C-65, whether in committee or by the Senate. I myself presented amendments in that regard before the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities, but they were rejected.
I would like to know what my colleague thinks about the Liberals' definition and about the fact that they rejected all the Conservative and NDP amendments. Does he think that the definition presented in Bill C-65 is ambiguous or restrictive?",New Democratic Party,Jonquière,Karine Trudel,Female
2018-10-17,"Madam Speaker, in committee, a representative from Teamsters told us that we needed to take mental health into account in Bill C-65 and in the Canada Labour Code. The amendment that I proposed related to that request, but it was rejected.
I already asked a question about this in the House, but I would like to know whether my colleague thinks it is important to talk about mental health and to take it into consideration in the Canada Labour Code.",New Democratic Party,Jonquière,Karine Trudel,Female
2018-10-17,"Madam Speaker, as I have said many times, every recognized party in the House has stated their willingness to study Bill C-65 in a non-partisan way. In committee, our three parties worked very hard and very seriously for many hours and we heard from witnesses.
We spent a lot of time talking about training in the workplace, in businesses. Even here in the House of Commons, every member was required to undergo training on harassment, sexual harassment, and bullying.
How does my colleague see Bill C-65 and what could we have done to require businesses to provide training? How could we have helped them have a structure that allows them to have the information they need, but also requires them to provide this training?",New Democratic Party,Jonquière,Karine Trudel,Female
